Category_name,Cat_id,Keywords,Monthly_num_search,Avg_monthly_click,Competitiveness
패션의류,50000000,오버핏자켓,20610.0,67.3,높음
패션의류,50000000,시리즈,143400.0,1834.8,중간
패션의류,50000000,양가죽자켓,13890.0,163.2,중간
패션의류,50000000,여성셔츠,14260.0,83.4,높음
패션의류,50000000,투피스,13930.0,97.8,높음
패션의류,50000000,데무,10210.0,219.5,높음
패션의류,50000000,롱패딩,17550.0,63.8,중간
패션의류,50000000,리버클래시,28460.0,62.9,높음
패션의류,50000000,에고이스트티셔츠,6350.0,30.1,높음
패션의류,50000000,스투시반팔,53890.0,648.1999999999999,중간
패션의류,50000000,커버낫,109200.0,535.1,중간
패션의류,50000000,남자정장,22030.0,263.7,중간
패션의류,50000000,남자후드티,13820.0,140.3,높음
패션의류,50000000,우비,25820.0,118.3,중간
패션의류,50000000,아디다스트랙탑,26800.0,297.8,높음
패션의류,50000000,나이키아노락,23370.0,126.4,높음
패션의류,50000000,헤지스레이디스,30850.0,753.1,중간
패션의류,50000000,씨씨콜렉트자켓,6970.0,4.0,높음
패션의류,50000000,리스트원피스,8150.0,58.6,높음
패션의류,50000000,베네통니트,11020.0,161.5,중간
패션의류,50000000,여성울자켓,3990.0,29.1,높음
패션의류,50000000,파자마,28710.0,346.4,높음
패션의류,50000000,브라렛,21990.0,601.5,중간
패션의류,50000000,도호,8360.0,136.20000000000002,중간
패션의류,50000000,코데즈컴바인,72390.0,319.6,높음
패션의류,50000000,롱코트,5850.0,20.3,중간
패션의류,50000000,나이스클랍,31620.0,76.89999999999999,높음
패션의류,50000000,미니원피스,11660.0,124.3,중간
패션의류,50000000,딘트,225500.0,1789.1,중간
패션의류,50000000,올리비아로렌패딩,3490.0,98.9,높음
패션의류,50000000,프릴블라우스,13220.0,85.39999999999999,높음
패션의류,50000000,남성정장,12800.0,170.3,높음
패션의류,50000000,핸드메이드숏코트,5240.0,37.599999999999994,높음
패션의류,50000000,노카라자켓,12700.0,97.89999999999999,높음
패션의류,50000000,올젠,30810.0,115.6,높음
패션의류,50000000,베네통가디건,10770.0,154.10000000000002,중간
패션의류,50000000,홈웨어,18160.0,242.79999999999998,중간
패션의류,50000000,온앤온원피스,9880.0,36.9,높음
패션의류,50000000,남자봄자켓,30610.0,276.2,중간
패션의류,50000000,커버낫맨투맨,16270.0,282.5,높음
패션의류,50000000,씨씨콜렉트코트,2240.0,0.0,높음
패션의류,50000000,타미힐피거맨투맨,12250.0,71.6,높음
패션의류,50000000,남성패딩,3980.0,29.4,중간
패션의류,50000000,와이셔츠,21080.0,237.20000000000002,중간
패션의류,50000000,나인,72600.0,535.7,높음
패션의류,50000000,작업조끼,21210.0,285.2,중간
패션의류,50000000,올리비아로렌자켓,6110.0,101.0,중간
패션의류,50000000,반팔니트,19040.0,95.8,높음
패션의류,50000000,플라스틱아일랜드원피스,6770.0,23.3,높음
패션의류,50000000,숏트렌치코트,12730.0,44.7,높음
패션의류,50000000,크롭맨투맨,13520.0,49.7,높음
패션의류,50000000,지오지아정장,13640.0,109.5,높음
패션의류,50000000,나이키,1732800.0,4152.0,중간
패션의류,50000000,여성청자켓,15790.0,200.4,중간
패션의류,50000000,샤틴,19280.0,258.9,중간
패션의류,50000000,여성의류,18310.0,475.3,높음
패션의류,50000000,버버리,242200.0,458.5,중간
패션의류,50000000,쥬크원피스,6200.0,34.3,높음
패션의류,50000000,쥬크자켓,8040.0,34.2,높음
패션의류,50000000,쉬즈미스니트,6510.0,96.10000000000001,중간
패션의류,50000000,남자트렌치코트,11820.0,91.9,높음
패션의류,50000000,베네통패딩,3930.0,61.4,높음
패션의류,50000000,지센패딩,3890.0,108.1,중간
패션의류,50000000,여성점퍼,14800.0,129.3,중간
패션의류,50000000,아이잗바바,32500.0,188.60000000000002,높음
패션의류,50000000,스파오후리스,15630.0,529.0,중간
패션의류,50000000,내셔널지오그래픽경량패딩,16200.0,297.20000000000005,높음
패션의류,50000000,듀엘스커트,4270.0,12.8,높음
패션의류,50000000,여자청바지,18800.0,267.9,높음
패션의류,50000000,폴햄,80100.0,184.1,중간
패션의류,50000000,르니앤맥코이,15400.0,347.9,중간
패션의류,50000000,지스튜디오,17090.0,527.8,중간
패션의류,50000000,포인트,11300.0,29.1,높음
패션의류,50000000,여성면팬티,10620.0,359.3,중간
패션의류,50000000,지프맨투맨,6130.0,54.6,높음
패션의류,50000000,헨리코튼,40110.0,318.5,중간
패션의류,50000000,레이스블라우스,9590.0,109.5,높음
패션의류,50000000,자라자켓,16300.0,110.6,높음
패션의류,50000000,엠씨,7080.0,35.4,높음
패션의류,50000000,마담엘레강스,17990.0,630.8,중간
패션의류,50000000,내셔널지오그래픽맨투맨,9340.0,93.60000000000001,중간
패션의류,50000000,레니본원피스,3500.0,41.9,높음
패션의류,50000000,스투시후드집업,34340.0,527.1,높음
패션의류,50000000,제시뉴욕자켓,3390.0,27.6,높음
패션의류,50000000,나이스클랍코트,2780.0,12.3,높음
패션의류,50000000,폴로,196300.0,2103.5,높음
