Category_name,Cat_id,Keywords,Monthly_num_search,Avg_monthly_click,Competitiveness,2024-02-29,2024-03-01,2024-03-02,2024-03-03,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-09,2024-03-10,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-16,2024-03-17,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-23,2024-03-24,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-03-29
출산/육아,50000005,아이스비스킷보조가방,2660.0,5.0,높음,15.03823,16.39762,12.99915,19.11639,22.00509,17.67204,11.04502,9.94052,7.30671,7.39167,7.9864,8.75106,5.35259,6.03228,5.0977,4.92778,4.24808,5.86236,3.9932,3.48343,4.07816,6.03228,1.95412,3.14358,3.05862,4.84282,3.56839,4.07816,3.65335,2.54885
출산/육아,50000005,아레나남아수영복,4410.0,49.9,높음,11.04502,9.51571,12.82922,13.93372,12.06457,13.16907,12.91418,12.23449,13.33899,11.9796,12.31945,10.11045,10.70518,14.4435,8.75106,9.0909,9.43075,12.6593,14.27357,14.78334,10.45029,10.28037,10.53525,10.8751,10.70518,13.7638,16.90739,16.90739,14.35853,13.93372
출산/육아,50000005,미니로디니,28030.0,653.6999999999999,중간,75.95581,77.74001,100.0,87.17077,87.59558,85.64146,94.90229,84.70688,77.23024,75.61597,88.61512,85.04672,90.31435,86.74596,78.67459,79.94902,69.49872,75.19116,75.70093,86.15123,74.08666,70.09345,60.32285,58.19881,70.60322,70.17841,73.06711,67.88445,63.46644,55.39507
출산/육아,50000005,유아수영복,10530.0,174.9,높음,29.58034,29.98976,29.58034,32.03684,37.97338,35.31218,33.16274,32.44626,35.82395,34.08393,34.08393,34.28863,43.09109,37.0522,32.3439,35.9263,31.21801,33.36745,43.60286,41.55578,36.54042,31.32036,36.23336,30.70624,35.41453,42.98874,41.96519,40.42988,35.61924,27.2262
출산/육아,50000005,베이비룸,14580.0,292.0,높음,44.31934,45.64994,44.6264,57.62538,52.71238,50.35823,53.01944,50.97236,48.31115,44.72876,53.53121,51.48413,55.68065,51.9959,49.23234,43.09109,42.1699,56.29477,53.94063,52.61003,45.7523,40.8393,43.70522,43.90992,42.88638,50.87001,55.783,47.79938,39.7134,41.45342
출산/육아,50000005,레고시티,7960.0,16.5,높음,28.65916,39.61105,36.23336,38.58751,23.33674,22.92732,20.88024,26.1003,27.32855,34.18628,44.42169,28.86386,23.23439,21.1873,20.36847,20.36847,28.24974,31.11566,24.56499,22.51791,19.65199,16.68372,19.54964,30.29682,31.0133,25.79324,17.80962,24.25793,22.21084,21.28966
출산/육아,50000005,exr키즈운동화,3350.0,34.4,높음,10.13306,20.77789,24.97441,26.30501,14.02251,10.64483,9.82599,8.59774,8.18833,17.4002,19.14022,9.62128,7.5742,8.08597,7.47185,5.52712,14.84135,20.26612,12.28249,6.03889,6.55066,5.32241,6.75537,13.40839,12.4872,10.33776,6.65301,5.1177,6.44831,4.81064
출산/육아,50000005,에시앙범보의자,20690.0,304.0,높음,70.522,64.07369,62.33367,67.65609,75.02558,74.41146,71.75025,61.92425,72.36438,62.53838,74.3091,100.0,72.26202,74.61617,72.87615,69.49846,54.4524,71.13613,69.39611,63.66427,77.07267,58.44421,66.12077,54.55475,66.42784,66.01842,59.77482,65.30194,63.66427,62.84544
출산/육아,50000005,페리미츠원피스,6060.0,37.3,높음,6.16547,8.11455,8.51233,9.4272,7.43834,9.38743,8.27366,7.87589,7.08035,6.72235,8.15433,7.35879,8.75099,7.51789,6.36435,6.6428,9.86475,11.69451,9.62609,7.1599,6.16547,7.51789,7.47812,9.7852,7.75656,7.71678,7.08035,7.31901,7.04057,5.4097
출산/육아,50000005,어린이집생일선물,48200.0,861.1,높음,27.80429,20.20684,18.93396,28.08273,73.5879,95.10739,78.59984,74.34367,81.82179,44.31185,42.08432,83.17422,73.98568,67.8202,58.87032,87.2315,45.98249,51.15354,94.11296,82.14001,68.81463,61.57517,100.0,49.44311,46.73826,85.32219,71.67859,55.48926,48.21002,71.16149
출산/육아,50000005,뉴에라키즈,11680.0,61.7,높음,13.12649,15.87112,16.34844,20.76372,14.24025,18.49642,18.29753,16.10978,14.35958,15.79156,15.87112,14.6778,14.95624,16.46778,15.03579,15.07557,15.51312,20.20684,16.50755,16.62688,12.33094,12.52983,11.45584,12.25139,17.18377,15.75178,12.0525,13.32537,12.9276,9.06921
출산/육아,50000005,초등학생고학년책가방,1500.0,9.9,높음,6.00636,6.84168,5.48926,7.75656,5.29037,3.42084,2.06841,1.71042,1.71042,1.23309,0.79554,2.02863,1.78997,1.43198,1.31264,1.31264,1.59108,1.19331,1.15354,1.43198,0.91487,1.43198,0.47732,0.55688,0.71599,1.31264,0.71599,0.75576,0.71599,0.55688
출산/육아,50000005,중국레고,4160.0,116.0,중간,4.65393,7.04057,6.20525,6.6428,4.61416,4.05727,5.13126,5.80747,4.57438,6.68257,6.40413,5.60859,4.49482,4.77326,5.17104,5.44948,5.13126,7.59745,5.29037,5.48926,5.7677,4.73349,5.05171,4.85282,5.7677,5.01193,4.93237,4.73349,4.73349,4.69371
출산/육아,50000005,어린이집등원룩,10680.0,232.3,높음,39.60923,36.6785,32.1492,48.13499,69.53818,60.21314,55.77264,43.69449,38.54351,27.35346,31.17229,38.80994,38.36589,34.9023,33.39253,26.46536,18.20603,22.64653,25.48845,29.66252,24.95559,26.19893,17.9396,16.60746,17.85079,25.48845,27.17584,27.08703,19.62699,15.27531
출산/육아,50000005,폴로키즈,25840.0,271.7,중간,65.71936,78.77442,79.39609,100.0,85.43516,90.31971,82.59325,77.97513,68.65008,72.64653,87.12255,76.46536,69.36056,80.90586,74.51154,75.39964,72.02486,85.52397,72.73534,73.09058,66.78507,66.0746,60.56838,60.92362,76.55417,73.09058,73.35701,72.02486,60.03552,56.03907
출산/육아,50000005,키즈롱패딩,2120.0,7.899999999999999,높음,5.23978,7.63765,17.0515,13.67673,9.32504,7.72646,8.17051,7.10479,8.0817,9.8579,6.83836,6.21669,7.01598,4.5293,5.4174,3.73001,3.90763,4.08525,3.55239,5.68383,8.88099,6.39431,4.44049,4.26287,1.68738,2.48667,3.55239,2.22024,2.93072,2.84191
출산/육아,50000005,밍크뮤원피스,6920.0,71.4,높음,12.78863,18.11722,20.07104,21.40319,17.85079,18.65008,16.25222,20.15985,18.8277,18.47246,22.20248,19.89342,20.6039,16.25222,19.98223,16.51865,17.49555,16.42984,26.8206,28.86323,21.93605,19.80461,21.31438,20.24866,24.06749,22.82415,21.93605,19.98223,19.98223,18.02841
출산/육아,50000005,치크원피스,3780.0,12.9,높음,8.70337,10.92362,11.10124,15.09769,12.69982,13.85435,11.01243,13.67673,10.65719,11.6341,12.69982,12.5222,12.78863,11.45648,11.27886,9.50266,9.32504,12.69982,11.54529,10.65719,8.9698,11.27886,10.03552,8.9698,10.30195,12.16696,8.43694,8.70337,10.39076,7.90408
출산/육아,50000005,아동복,20700.0,632.4,중간,2.29162,2.4362,2.65669,2.97115,2.98922,3.05067,3.03621,2.79042,2.50849,2.13981,2.37475,2.55548,2.85549,2.30607,2.55548,2.29523,2.20487,2.44343,2.70006,2.4615,2.17957,2.21933,2.05306,2.10005,2.19041,2.4109,2.32415,2.47957,2.04944,1.86149
출산/육아,50000005,크록스,619000.0,10814.5,높음,59.78457,63.222,64.94252,76.11508,72.18607,66.51847,62.85693,63.222,54.93023,60.93038,69.91975,66.07388,78.52237,69.25468,66.55823,63.10272,73.39694,87.0527,76.54883,73.7331,74.31504,73.31742,68.84623,84.34902,100.0,87.43584,81.62003,81.8839,77.25728,69.14262
출산/육아,50000005,여아래쉬가드,5930.0,139.9,높음,0.47711,0.4988,0.61808,0.62531,0.54579,0.50603,0.56748,0.59278,0.66507,0.46989,0.76989,0.79881,0.78435,0.71929,0.64338,0.58555,0.65784,0.96508,0.70122,0.85664,0.75182,0.79881,0.61085,0.74098,0.79158,0.92532,0.91447,0.7229,0.90363,0.73375
출산/육아,50000005,건티슈,6140.0,70.8,높음,1.06267,0.88917,0.88556,0.88194,0.90725,1.03737,0.86026,0.8964,0.72652,0.55663,0.6723,0.70845,0.75905,0.78797,0.6723,0.68676,0.6723,0.79881,0.71929,0.78435,0.81327,0.6976,0.6723,0.44458,0.57832,0.76628,0.6217,0.57832,0.60362,0.55663
출산/육아,50000005,유아베개,6200.0,183.2,높음,0.66869,0.65061,0.70122,0.78074,0.95062,0.98315,0.80242,0.73013,0.66146,0.60001,0.80965,0.83134,0.85664,0.82411,0.74459,0.60362,0.40121,0.63615,0.6976,0.67953,0.63254,0.56025,0.4735,0.40844,0.61085,0.80242,0.71929,0.57471,0.58917,0.47711
출산/육아,50000005,빈아동복,6370.0,86.8,높음,26.48044,34.52513,32.62569,37.98882,30.72625,32.96089,34.52513,27.0391,26.48044,22.68156,25.25139,22.34636,27.70949,25.69832,23.57541,20.22346,22.01117,22.79329,22.4581,22.23463,19.21787,17.76536,14.97206,18.32402,18.65921,20.11173,17.2067,19.6648,16.08938,14.07821
출산/육아,50000005,닥스키즈실내화,1590.0,4.3,높음,26.03351,17.87709,21.89944,24.24581,18.54748,10.05586,6.92737,8.37988,5.92178,5.02793,4.24581,4.13407,2.90502,2.68156,2.34636,2.4581,2.1229,1.56424,2.01117,1.67597,2.01117,2.01117,2.4581,1.67597,2.1229,2.56983,1.7877,2.4581,2.01117,3.57541
출산/육아,50000005,신생아모자,9010.0,139.0,높음,33.29608,31.73184,38.32402,37.76536,31.39664,31.62011,36.08938,36.53631,34.07821,31.06145,30.72625,36.8715,37.54189,36.20111,33.40782,30.27932,26.92737,30.83798,34.97206,32.84916,34.86033,30.50279,29.38547,26.92737,30.94972,35.75418,32.40223,30.27932,32.2905,26.25698
출산/육아,50000005,유아경량패딩,7730.0,104.6,높음,13.51955,13.85474,17.31843,21.45251,34.4134,36.08938,45.36312,37.09497,23.57541,18.88268,29.05027,44.69273,40.11173,37.98882,44.02234,39.88826,25.47486,33.74301,41.56424,36.98324,24.24581,28.15642,22.1229,14.18994,17.43016,23.01675,21.11731,23.01675,19.21787,15.64245
출산/육아,50000005,아기로션,14980.0,86.3,중간,69.4972,56.08938,49.16201,68.93854,100.0,88.93854,78.99441,69.72067,57.65363,36.42458,43.46368,60.78212,61.34078,59.44134,60.33519,50.94972,31.39664,33.63128,54.52513,59.21787,54.4134,52.84916,50.16759,34.86033,39.10614,76.08938,54.86033,49.60893,44.69273,42.79329
출산/육아,50000005,샤워핸들,12650.0,0.6,높음,43.09327,34.59268,38.60684,47.57969,47.2255,46.98937,48.5242,49.94096,41.6765,38.84297,45.45454,56.19834,56.19834,58.20543,63.40023,56.43447,42.73907,45.33648,48.5242,45.33648,56.43447,55.96221,46.28099,32.46753,47.69775,59.268,57.37898,50.76741,45.9268,41.79456
출산/육아,50000005,쪽쪽이,20980.0,130.4,중간,67.76859,68.59504,63.40023,71.42857,80.04722,90.43683,85.95041,82.29043,73.67178,68.94923,79.4569,86.89492,82.52656,91.97166,80.16528,73.43565,62.57378,70.0118,80.04722,89.84651,89.61038,76.03305,77.21369,85.36009,87.72136,100.0,91.73553,91.73553,82.99881,85.47815
출산/육아,50000005,레노마키즈원피스,2140.0,6.6,높음,7.91027,12.75088,10.03541,10.97992,9.32703,11.33412,9.0909,8.97284,8.50059,8.97284,8.26446,6.96576,9.91735,7.20188,11.33412,7.91027,6.13931,9.68122,5.78512,8.97284,6.84769,4.84061,4.36835,5.90318,8.02833,7.43801,7.31995,6.96576,6.4935,5.54899
출산/육아,50000005,실리콘턱받이,7050.0,58.3,높음,37.19008,28.09917,26.56434,34.23848,63.28217,75.08854,59.85832,50.88547,38.37072,22.31404,24.085,33.05785,31.75914,30.81463,27.15466,23.14049,11.21605,13.22314,22.66824,21.95985,18.29988,17.11924,18.41794,10.86186,11.92443,19.24439,14.52184,17.59149,18.18181,15.11216
출산/육아,50000005,생일답례품,9870.0,81.10000000000001,높음,22.90436,21.13341,22.55017,27.62691,49.46871,54.42739,48.64226,48.87839,46.98937,32.46753,33.76623,48.05194,43.80165,42.50295,49.11452,42.85714,26.6824,30.81463,44.39197,41.20425,40.85005,40.02361,41.55844,24.55726,26.44628,46.04486,42.26682,29.87012,35.65525,40.73199
출산/육아,50000005,압소바내의,4960.0,40.6,높음,20.82695,18.52986,26.64624,23.58346,27.56508,31.08728,30.16845,29.40275,22.35834,22.81776,30.62787,30.62787,28.63705,31.69984,24.80857,22.66462,25.57427,28.79019,25.88055,26.95252,28.33078,21.4395,22.9709,21.4395,24.04287,25.57427,21.28637,23.7366,20.67381,15.92649
출산/육아,50000005,헤지스키즈실내화,1030.0,6.8,높음,19.90811,14.08882,16.07963,19.60183,14.85451,8.11638,5.20673,4.44104,2.90964,6.27871,3.21592,4.59418,4.59418,3.98162,2.14395,2.14395,2.90964,2.14395,2.45022,1.37825,1.53139,1.22511,3.36906,1.22511,1.07197,1.83767,2.14395,1.68453,0.91883,2.29709
출산/육아,50000005,주니어브라,11590.0,451.0,중간,56.049,62.78713,68.30015,91.57733,65.08422,66.46248,60.64318,54.21133,46.7075,52.83307,70.90352,57.12098,52.37366,49.46401,55.89586,43.49157,47.93261,58.49923,53.44563,53.29249,50.9954,46.7075,35.06891,46.40122,58.03981,59.41807,64.6248,52.06738,47.93261,39.96937
출산/육아,50000005,결혼답례품,14100.0,264.3,높음,52.67993,50.07656,57.88667,71.36294,77.02909,80.24502,83.61408,81.01071,69.83154,69.21898,74.42572,100.0,83.46094,76.11026,76.56967,72.12863,55.58958,68.45329,84.68606,72.89433,73.20061,84.0735,75.34456,59.41807,66.61562,83.76722,65.3905,75.95712,63.70597,51.30168
출산/육아,50000005,헤지스키즈코트,2010.0,13.9,높음,21.13323,15.62021,26.79938,20.36753,21.89892,16.53905,13.78254,15.00765,12.098,13.01684,11.79173,10.10719,8.42266,8.11638,7.04441,4.2879,5.35987,5.05359,5.51301,5.35987,5.81929,5.05359,4.44104,2.90964,2.45022,2.90964,3.67534,3.67534,3.36906,3.67534
출산/육아,50000005,온다베이비플러스,8140.0,73.3,높음,45.79124,100.0,34.68013,38.55218,49.66329,53.0303,55.55555,57.0707,62.62626,41.07744,44.78114,50.16835,46.46464,46.29629,35.01683,39.73063,27.44107,31.64983,38.21548,44.61279,52.3569,44.78114,47.64309,27.10437,40.06734,43.60269,45.45454,38.72053,49.49494,43.43434
출산/육아,50000005,올포홈,10710.0,25.3,중간,76.93602,65.99326,56.734,70.70707,89.89898,70.37037,74.24242,61.61616,58.4175,50.6734,49.66329,70.87542,64.47811,56.56565,70.70707,52.86195,40.06734,47.47474,64.64646,56.734,59.25925,58.0808,51.3468,36.70033,43.60269,56.0606,60.77441,60.77441,72.89562,46.29629
출산/육아,50000005,오니츠카타이거키즈,14080.0,269.7,높음,50.3367,64.81481,71.88552,86.02693,66.32996,64.47811,67.67676,63.97306,64.81481,73.40067,92.59259,74.91582,74.07407,65.99326,65.48821,68.35016,83.33333,90.06734,79.12457,72.72727,67.67676,57.57575,62.62626,70.20202,80.13468,74.91582,60.60606,63.46801,61.44781,59.25925
출산/육아,50000005,유치원답례품,7460.0,46.7,높음,23.56902,20.87542,23.06397,29.79797,54.0404,67.00336,56.734,61.61616,56.22895,42.92929,44.61279,65.82491,55.3872,49.15824,56.90235,51.0101,34.34343,37.87878,61.11111,52.18855,44.10774,42.08754,50.3367,29.12457,32.82828,56.22895,43.60269,40.57239,36.36363,39.05723
